"split","rel_path","abs_path","label","class_name","exists","is_reverse","base_id"
"train","train/purchase/8nIyamA8q0-a41_109__from_open_pre.mp4","/path/to/RetailCabinet-4/videos/train/purchase/8nIyamA8q0-a41_109__from_open_pre.mp4","2","purchase","1","0","8nIyamA8q0-a41_109__from_open_pre"
"train","train/purchase/8Og5u7lp56d-a0_81__from_putback_inside.mp4","/path/to/RetailCabinet-4/videos/train/purchase/8Og5u7lp56d-a0_81__from_putback_inside.mp4","2","purchase","1","0","8Og5u7lp56d-a0_81__from_putback_inside"
"train","train/purchase/8SOh0y2Ls62-b60_115__from_open_post_rev.mp4","/path/to/RetailCabinet-4/videos/train/purchase/8SOh0y2Ls62-b60_115__from_open_post_rev.mp4","2","purchase","1","0","8SOh0y2Ls62-b60_115__from_open_post_rev"
"train","train/purchase/8SOh0y2Ls62-b60_115__from_open_pre.mp4","/path/to/RetailCabinet-4/videos/train/purchase/8SOh0y2Ls62-b60_115__from_open_pre.mp4","2","purchase","1","0","8SOh0y2Ls62-b60_115__from_open_pre"
"train","train/purchase/8Z0151Sg05N-a0_66__from_putback_inside.mp4","/path/to/RetailCabinet-4/videos/train/purchase/8Z0151Sg05N-a0_66__from_putback_inside.mp4","2","purchase","1","0","8Z0151Sg05N-a0_66__from_putback_inside"
"train","train/purchase/902o7mk3ZPl.mp4","/path/to/RetailCabinet-4/videos/train/purchase/902o7mk3ZPl.mp4","2","purchase","1","0","902o7mk3ZPl"
"train","train/purchase/919y44iHbX4.mp4","/path/to/RetailCabinet-4/videos/train/purchase/919y44iHbX4.mp4","2","purchase","1","0","919y44iHbX4"
"train","train/purchase/91JA3a1MP7-b55_115__from_open_post_rev.mp4","/path/to/RetailCabinet-4/videos/train/purchase/91JA3a1MP7-b55_115__from_open_post_rev.mp4","2","purchase","1","0","91JA3a1MP7-b55_115__from_open_post_rev"
"train","train/purchase/91JA3a1MP7-b55_115__from_open_pre.mp4","/path/to/RetailCabinet-4/videos/train/purchase/91JA3a1MP7-b55_115__from_open_pre.mp4","2","purchase","1","0","91JA3a1MP7-b55_115__from_open_pre"
"train","train/purchase/932n5X4a22.mp4","/path/to/RetailCabinet-4/videos/train/purchase/932n5X4a22.mp4","2","purchase","1","0","932n5X4a22"
"train","train/purchase/95g6ZD3txc-a78_104-b105_198__from_drink_post_b_rev.mp4","/path/to/RetailCabinet-4/videos/train/purchase/95g6ZD3txc-a78_104-b105_198__from_drink_post_b_rev.mp4","2","purchase","1","0","95g6ZD3txc-a78_104-b105_198__from_drink_post_b_rev"
"train","train/purchase/95g6ZD3txc-a78_104-b105_198__from_drink_pre_a.mp4","/path/to/RetailCabinet-4/videos/train/purchase/95g6ZD3txc-a78_104-b105_198__from_drink_pre_a.mp4","2","purchase","1","0","95g6ZD3txc-a78_104-b105_198__from_drink_pre_a"
"train","train/purchase/96F50582z38.mp4","/path/to/RetailCabinet-4/videos/train/purchase/96F50582z38.mp4","2","purchase","1","0","96F50582z38"
"train","train/purchase/98Z0pbhm7q.mp4","/path/to/RetailCabinet-4/videos/train/purchase/98Z0pbhm7q.mp4","2","purchase","1","0","98Z0pbhm7q"
"train","train/purchase/99091zA5r6-b46_113__from_open_post_rev.mp4","/path/to/RetailCabinet-4/videos/train/purchase/99091zA5r6-b46_113__from_open_post_rev.mp4","2","purchase","1","0","99091zA5r6-b46_113__from_open_post_rev"
"train","train/purchase/99091zA5r6-b46_113__from_open_pre.mp4","/path/to/RetailCabinet-4/videos/train/purchase/99091zA5r6-b46_113__from_open_pre.mp4","2","purchase","1","0","99091zA5r6-b46_113__from_open_pre"
"train","train/purchase/9930g27POP4.mp4","/path/to/RetailCabinet-4/videos/train/purchase/9930g27POP4.mp4","2","purchase","1","0","9930g27POP4"
"train","train/purchase/9b4Y2wU0LT-a0_73__from_putback_inside.mp4","/path/to/RetailCabinet-4/videos/train/purchase/9b4Y2wU0LT-a0_73__from_putback_inside.mp4","2","purchase","1","0","9b4Y2wU0LT-a0_73__from_putback_inside"
"train","train/purchase/9BbV06MlKdB-a0_69__from_putback_inside.mp4","/path/to/RetailCabinet-4/videos/train/purchase/9BbV06MlKdB-a0_69__from_putback_inside.mp4","2","purchase","1","0","9BbV06MlKdB-a0_69__from_putback_inside"
"train","train/purchase/9CGvlt73KI-b0_55__from_putback_inside.mp4","/path/to/RetailCabinet-4/videos/train/purchase/9CGvlt73KI-b0_55__from_putback_inside.mp4","2","purchase","1","0","9CGvlt73KI-b0_55__from_putback_inside"
"train","train/purchase/9f9a431ECP1-a41_81__from_open_post_rev.mp4","/path/to/RetailCabinet-4/videos/train/purchase/9f9a431ECP1-a41_81__from_open_post_rev.mp4","2","purchase","1","0","9f9a431ECP1-a41_81__from_open_post_rev"
"train","train/purchase/9f9a431ECP1-a41_81__from_open_pre.mp4","/path/to/RetailCabinet-4/videos/train/purchase/9f9a431ECP1-a41_81__from_open_pre.mp4","2","purchase","1","0","9f9a431ECP1-a41_81__from_open_pre"
"train","train/purchase/9Ho140R64U-b0_69__from_putback_inside.mp4","/path/to/RetailCabinet-4/videos/train/purchase/9Ho140R64U-b0_69__from_putback_inside.mp4","2","purchase","1","0","9Ho140R64U-b0_69__from_putback_inside"
"train","train/purchase/9IP6oIjiZq.mp4","/path/to/RetailCabinet-4/videos/train/purchase/9IP6oIjiZq.mp4","2","purchase","1","0","9IP6oIjiZq"
"train","train/purchase/9nqRUKS5Ri.mp4","/path/to/RetailCabinet-4/videos/train/purchase/9nqRUKS5Ri.mp4","2","purchase","1","0","9nqRUKS5Ri"
"train","train/purchase/9q801vA4Wz1.mp4","/path/to/RetailCabinet-4/videos/train/purchase/9q801vA4Wz1.mp4","2","purchase","1","0","9q801vA4Wz1"
"train","train/purchase/9R2t979SS37-a0_62__from_putback_inside.mp4","/path/to/RetailCabinet-4/videos/train/purchase/9R2t979SS37-a0_62__from_putback_inside.mp4","2","purchase","1","0","9R2t979SS37-a0_62__from_putback_inside"
"train","train/purchase/9s1o9Z3201-a56_79-b80_167__from_drink_post_b_rev.mp4","/path/to/RetailCabinet-4/videos/train/purchase/9s1o9Z3201-a56_79-b80_167__from_drink_post_b_rev.mp4","2","purchase","1","0","9s1o9Z3201-a56_79-b80_167__from_drink_post_b_rev"
"train","train/purchase/9s1o9Z3201-a56_79-b80_167__from_drink_pre_a.mp4","/path/to/RetailCabinet-4/videos/train/purchase/9s1o9Z3201-a56_79-b80_167__from_drink_pre_a.mp4","2","purchase","1","0","9s1o9Z3201-a56_79-b80_167__from_drink_pre_a"
"train","train/purchase/9yr88107tr-a0_69__from_putback_inside.mp4","/path/to/RetailCabinet-4/videos/train/purchase/9yr88107tr-a0_69__from_putback_inside.mp4","2","purchase","1","0","9yr88107tr-a0_69__from_putback_inside"
"train","train/purchase/9yX9J8Em285-b0_67__from_putback_inside.mp4","/path/to/RetailCabinet-4/videos/train/purchase/9yX9J8Em285-b0_67__from_putback_inside.mp4","2","purchase","1","0","9yX9J8Em285-b0_67__from_putback_inside"
"train","train/purchase/a3B87pcl738-a57_77-b78_157__from_drink_post_b_rev.mp4","/path/to/RetailCabinet-4/videos/train/purchase/a3B87pcl738-a57_77-b78_157__from_drink_post_b_rev.mp4","2","purchase","1","0","a3B87pcl738-a57_77-b78_157__from_drink_post_b_rev"
"train","train/purchase/a3B87pcl738-a57_77-b78_157__from_drink_pre_a.mp4","/path/to/RetailCabinet-4/videos/train/purchase/a3B87pcl738-a57_77-b78_157__from_drink_pre_a.mp4","2","purchase","1","0","a3B87pcl738-a57_77-b78_157__from_drink_pre_a"
"train","train/purchase/A3Y6392c58f-a59_83-b84_162__from_drink_post_b_rev.mp4","/path/to/RetailCabinet-4/videos/train/purchase/A3Y6392c58f-a59_83-b84_162__from_drink_post_b_rev.mp4","2","purchase","1","0","A3Y6392c58f-a59_83-b84_162__from_drink_post_b_rev"
"train","train/purchase/A3Y6392c58f-a59_83-b84_162__from_drink_pre_a.mp4","/path/to/RetailCabinet-4/videos/train/purchase/A3Y6392c58f-a59_83-b84_162__from_drink_pre_a.mp4","2","purchase","1","0","A3Y6392c58f-a59_83-b84_162__from_drink_pre_a"
"train","train/purchase/a5W0YB5T5m-a0_63__from_putback_inside.mp4","/path/to/RetailCabinet-4/videos/train/purchase/a5W0YB5T5m-a0_63__from_putback_inside.mp4","2","purchase","1","0","a5W0YB5T5m-a0_63__from_putback_inside"
"train","train/purchase/a742I488w8-a51_73-b74_164__from_drink_post_b_rev.mp4","/path/to/RetailCabinet-4/videos/train/purchase/a742I488w8-a51_73-b74_164__from_drink_post_b_rev.mp4","2","purchase","1","0","a742I488w8-a51_73-b74_164__from_drink_post_b_rev"
"train","train/purchase/a742I488w8-a51_73-b74_164__from_drink_pre_a.mp4","/path/to/RetailCabinet-4/videos/train/purchase/a742I488w8-a51_73-b74_164__from_drink_pre_a.mp4","2","purchase","1","0","a742I488w8-a51_73-b74_164__from_drink_pre_a"
"train","train/purchase/a796R1nmT2f-b54_102__from_open_post_rev.mp4","/path/to/RetailCabinet-4/videos/train/purchase/a796R1nmT2f-b54_102__from_open_post_rev.mp4","2","purchase","1","0","a796R1nmT2f-b54_102__from_open_post_rev"
"train","train/purchase/a796R1nmT2f-b54_102__from_open_pre.mp4","/path/to/RetailCabinet-4/videos/train/purchase/a796R1nmT2f-b54_102__from_open_pre.mp4","2","purchase","1","0","a796R1nmT2f-b54_102__from_open_pre"
"train","train/purchase/a8d3025W35-a54_73-b74_150__from_drink_post_b_rev.mp4","/path/to/RetailCabinet-4/videos/train/purchase/a8d3025W35-a54_73-b74_150__from_drink_post_b_rev.mp4","2","purchase","1","0","a8d3025W35-a54_73-b74_150__from_drink_post_b_rev"
"train","train/purchase/a8d3025W35-a54_73-b74_150__from_drink_pre_a.mp4","/path/to/RetailCabinet-4/videos/train/purchase/a8d3025W35-a54_73-b74_150__from_drink_pre_a.mp4","2","purchase","1","0","a8d3025W35-a54_73-b74_150__from_drink_pre_a"
"train","train/purchase/a8k00e4U9ua.mp4","/path/to/RetailCabinet-4/videos/train/purchase/a8k00e4U9ua.mp4","2","purchase","1","0","a8k00e4U9ua"
"train","train/purchase/a8u2e78586-a55_74-b75_149__from_drink_post_b_rev.mp4","/path/to/RetailCabinet-4/videos/train/purchase/a8u2e78586-a55_74-b75_149__from_drink_post_b_rev.mp4","2","purchase","1","0","a8u2e78586-a55_74-b75_149__from_drink_post_b_rev"
"train","train/purchase/a8u2e78586-a55_74-b75_149__from_drink_pre_a.mp4","/path/to/RetailCabinet-4/videos/train/purchase/a8u2e78586-a55_74-b75_149__from_drink_pre_a.mp4","2","purchase","1","0","a8u2e78586-a55_74-b75_149__from_drink_pre_a"
"train","train/purchase/b632XpJ97q-a73_115-b116_237__from_drink_post_b_rev.mp4","/path/to/RetailCabinet-4/videos/train/purchase/b632XpJ97q-a73_115-b116_237__from_drink_post_b_rev.mp4","2","purchase","1","0","b632XpJ97q-a73_115-b116_237__from_drink_post_b_rev"
"train","train/purchase/b632XpJ97q-a73_115-b116_237__from_drink_pre_a.mp4","/path/to/RetailCabinet-4/videos/train/purchase/b632XpJ97q-a73_115-b116_237__from_drink_pre_a.mp4","2","purchase","1","0","b632XpJ97q-a73_115-b116_237__from_drink_pre_a"
"train","train/purchase/b81166EmFto.mp4","/path/to/RetailCabinet-4/videos/train/purchase/b81166EmFto.mp4","2","purchase","1","0","b81166EmFto"
"train","train/purchase/bcSW23967X.mp4","/path/to/RetailCabinet-4/videos/train/purchase/bcSW23967X.mp4","2","purchase","1","0","bcSW23967X"
"train","train/purchase/BF2hITZIbOE.mp4","/path/to/RetailCabinet-4/videos/train/purchase/BF2hITZIbOE.mp4","2","purchase","1","0","BF2hITZIbOE"
"train","train/purchase/BMLN8358XCt.mp4","/path/to/RetailCabinet-4/videos/train/purchase/BMLN8358XCt.mp4","2","purchase","1","0","BMLN8358XCt"
"train","train/purchase/bN80g2yO1hw-b0_65__from_putback_inside.mp4","/path/to/RetailCabinet-4/videos/train/purchase/bN80g2yO1hw-b0_65__from_putback_inside.mp4","2","purchase","1","0","bN80g2yO1hw-b0_65__from_putback_inside"
"train","train/purchase/bU64Y627598-b0_64__from_putback_inside.mp4","/path/to/RetailCabinet-4/videos/train/purchase/bU64Y627598-b0_64__from_putback_inside.mp4","2","purchase","1","0","bU64Y627598-b0_64__from_putback_inside"
"train","train/purchase/bVS4710t1St-b0_77__from_putback_inside.mp4","/path/to/RetailCabinet-4/videos/train/purchase/bVS4710t1St-b0_77__from_putback_inside.mp4","2","purchase","1","0","bVS4710t1St-b0_77__from_putback_inside"
"train","train/purchase/bXrlEl9m83C.mp4","/path/to/RetailCabinet-4/videos/train/purchase/bXrlEl9m83C.mp4","2","purchase","1","0","bXrlEl9m83C"
"train","train/purchase/bz0s5Ut33W2-b55_150__from_open_post_rev.mp4","/path/to/RetailCabinet-4/videos/train/purchase/bz0s5Ut33W2-b55_150__from_open_post_rev.mp4","2","purchase","1","0","bz0s5Ut33W2-b55_150__from_open_post_rev"
"train","train/purchase/bz0s5Ut33W2-b55_150__from_open_pre.mp4","/path/to/RetailCabinet-4/videos/train/purchase/bz0s5Ut33W2-b55_150__from_open_pre.mp4","2","purchase","1","0","bz0s5Ut33W2-b55_150__from_open_pre"
"train","train/purchase/c071FxXcFIA-b0_71__from_putback_inside.mp4","/path/to/RetailCabinet-4/videos/train/purchase/c071FxXcFIA-b0_71__from_putback_inside.mp4","2","purchase","1","0","c071FxXcFIA-b0_71__from_putback_inside"
"train","train/purchase/C5l54aY1Ez-b60_110__from_open_post_rev.mp4","/path/to/RetailCabinet-4/videos/train/purchase/C5l54aY1Ez-b60_110__from_open_post_rev.mp4","2","purchase","1","0","C5l54aY1Ez-b60_110__from_open_post_rev"
"train","train/purchase/C5l54aY1Ez-b60_110__from_open_pre.mp4","/path/to/RetailCabinet-4/videos/train/purchase/C5l54aY1Ez-b60_110__from_open_pre.mp4","2","purchase","1","0","C5l54aY1Ez-b60_110__from_open_pre"
"train","train/purchase/c8cP80qQ07k-a51_68-b69_131__from_drink_post_b_rev.mp4","/path/to/RetailCabinet-4/videos/train/purchase/c8cP80qQ07k-a51_68-b69_131__from_drink_post_b_rev.mp4","2","purchase","1","0","c8cP80qQ07k-a51_68-b69_131__from_drink_post_b_rev"
"train","train/purchase/c8cP80qQ07k-a51_68-b69_131__from_drink_pre_a.mp4","/path/to/RetailCabinet-4/videos/train/purchase/c8cP80qQ07k-a51_68-b69_131__from_drink_pre_a.mp4","2","purchase","1","0","c8cP80qQ07k-a51_68-b69_131__from_drink_pre_a"
"train","train/purchase/cb8BvtV5V6-a47_110__from_open_post_rev.mp4","/path/to/RetailCabinet-4/videos/train/purchase/cb8BvtV5V6-a47_110__from_open_post_rev.mp4","2","purchase","1","0","cb8BvtV5V6-a47_110__from_open_post_rev"
"train","train/purchase/cb8BvtV5V6-a47_110__from_open_pre.mp4","/path/to/RetailCabinet-4/videos/train/purchase/cb8BvtV5V6-a47_110__from_open_pre.mp4","2","purchase","1","0","cb8BvtV5V6-a47_110__from_open_pre"
"train","train/purchase/Cd4t73I566Q-a62_87-b88_195__from_drink_post_b_rev.mp4","/path/to/RetailCabinet-4/videos/train/purchase/Cd4t73I566Q-a62_87-b88_195__from_drink_post_b_rev.mp4","2","purchase","1","0","Cd4t73I566Q-a62_87-b88_195__from_drink_post_b_rev"
"train","train/purchase/Cd4t73I566Q-a62_87-b88_195__from_drink_pre_a.mp4","/path/to/RetailCabinet-4/videos/train/purchase/Cd4t73I566Q-a62_87-b88_195__from_drink_pre_a.mp4","2","purchase","1","0","Cd4t73I566Q-a62_87-b88_195__from_drink_pre_a"
"train","train/purchase/ch5Fv90Z2Z1-a78_102-b103_185__from_drink_post_b_rev.mp4","/path/to/RetailCabinet-4/videos/train/purchase/ch5Fv90Z2Z1-a78_102-b103_185__from_drink_post_b_rev.mp4","2","purchase","1","0","ch5Fv90Z2Z1-a78_102-b103_185__from_drink_post_b_rev"
"train","train/purchase/ch5Fv90Z2Z1-a78_102-b103_185__from_drink_pre_a.mp4","/path/to/RetailCabinet-4/videos/train/purchase/ch5Fv90Z2Z1-a78_102-b103_185__from_drink_pre_a.mp4","2","purchase","1","0","ch5Fv90Z2Z1-a78_102-b103_185__from_drink_pre_a"
"train","train/purchase/chD81jj7u9-b33_96__from_open_post_rev.mp4","/path/to/RetailCabinet-4/videos/train/purchase/chD81jj7u9-b33_96__from_open_post_rev.mp4","2","purchase","1","0","chD81jj7u9-b33_96__from_open_post_rev"
"train","train/purchase/chD81jj7u9-b33_96__from_open_pre.mp4","/path/to/RetailCabinet-4/videos/train/purchase/chD81jj7u9-b33_96__from_open_pre.mp4","2","purchase","1","0","chD81jj7u9-b33_96__from_open_pre"
"train","train/purchase/cYs1w3w1nl3-a0_92__from_putback_inside.mp4","/path/to/RetailCabinet-4/videos/train/purchase/cYs1w3w1nl3-a0_92__from_putback_inside.mp4","2","purchase","1","0","cYs1w3w1nl3-a0_92__from_putback_inside"
"train","train/purchase/d0XE6Z4144d.mp4","/path/to/RetailCabinet-4/videos/train/purchase/d0XE6Z4144d.mp4","2","purchase","1","0","d0XE6Z4144d"
"train","train/purchase/D25FWqZdrF8.mp4","/path/to/RetailCabinet-4/videos/train/purchase/D25FWqZdrF8.mp4","2","purchase","1","0","D25FWqZdrF8"
"train","train/purchase/d4Y0t1j44V.mp4","/path/to/RetailCabinet-4/videos/train/purchase/d4Y0t1j44V.mp4","2","purchase","1","0","d4Y0t1j44V"
"train","train/purchase/DiA595Q01O-a57_80-b81_181__from_drink_post_b_rev.mp4","/path/to/RetailCabinet-4/videos/train/purchase/DiA595Q01O-a57_80-b81_181__from_drink_post_b_rev.mp4","2","purchase","1","0","DiA595Q01O-a57_80-b81_181__from_drink_post_b_rev"
"train","train/purchase/DiA595Q01O-a57_80-b81_181__from_drink_pre_a.mp4","/path/to/RetailCabinet-4/videos/train/purchase/DiA595Q01O-a57_80-b81_181__from_drink_pre_a.mp4","2","purchase","1","0","DiA595Q01O-a57_80-b81_181__from_drink_pre_a"
"train","train/purchase/Do9NH5De0d-a0_74__from_putback_inside.mp4","/path/to/RetailCabinet-4/videos/train/purchase/Do9NH5De0d-a0_74__from_putback_inside.mp4","2","purchase","1","0","Do9NH5De0d-a0_74__from_putback_inside"
"train","train/purchase/ds06W1IdRFO-b0_60__from_putback_inside.mp4","/path/to/RetailCabinet-4/videos/train/purchase/ds06W1IdRFO-b0_60__from_putback_inside.mp4","2","purchase","1","0","ds06W1IdRFO-b0_60__from_putback_inside"
"train","train/purchase/dUvRll79JLu-a45_65-b66_135__from_drink_post_b_rev.mp4","/path/to/RetailCabinet-4/videos/train/purchase/dUvRll79JLu-a45_65-b66_135__from_drink_post_b_rev.mp4","2","purchase","1","0","dUvRll79JLu-a45_65-b66_135__from_drink_post_b_rev"
"train","train/purchase/dUvRll79JLu-a45_65-b66_135__from_drink_pre_a.mp4","/path/to/RetailCabinet-4/videos/train/purchase/dUvRll79JLu-a45_65-b66_135__from_drink_pre_a.mp4","2","purchase","1","0","dUvRll79JLu-a45_65-b66_135__from_drink_pre_a"
"train","train/purchase/e18Gz3w382v-b39_93__from_open_post_rev.mp4","/path/to/RetailCabinet-4/videos/train/purchase/e18Gz3w382v-b39_93__from_open_post_rev.mp4","2","purchase","1","0","e18Gz3w382v-b39_93__from_open_post_rev"
"train","train/purchase/e18Gz3w382v-b39_93__from_open_pre.mp4","/path/to/RetailCabinet-4/videos/train/purchase/e18Gz3w382v-b39_93__from_open_pre.mp4","2","purchase","1","0","e18Gz3w382v-b39_93__from_open_pre"
"train","train/purchase/e3eEw370b2.mp4","/path/to/RetailCabinet-4/videos/train/purchase/e3eEw370b2.mp4","2","purchase","1","0","e3eEw370b2"
"train","train/purchase/E476eh58D44-b0_64__from_putback_inside.mp4","/path/to/RetailCabinet-4/videos/train/purchase/E476eh58D44-b0_64__from_putback_inside.mp4","2","purchase","1","0","E476eh58D44-b0_64__from_putback_inside"
"train","train/purchase/e4gY0a8ILi3-a0_84__from_putback_inside.mp4","/path/to/RetailCabinet-4/videos/train/purchase/e4gY0a8ILi3-a0_84__from_putback_inside.mp4","2","purchase","1","0","e4gY0a8ILi3-a0_84__from_putback_inside"
"train","train/purchase/EKD32AW2g81-b47_105__from_open_post_rev.mp4","/path/to/RetailCabinet-4/videos/train/purchase/EKD32AW2g81-b47_105__from_open_post_rev.mp4","2","purchase","1","0","EKD32AW2g81-b47_105__from_open_post_rev"
"train","train/purchase/EKD32AW2g81-b47_105__from_open_pre.mp4","/path/to/RetailCabinet-4/videos/train/purchase/EKD32AW2g81-b47_105__from_open_pre.mp4","2","purchase","1","0","EKD32AW2g81-b47_105__from_open_pre"
"train","train/purchase/ekyh7F0sE0u-a49_90__from_open_post_rev.mp4","/path/to/RetailCabinet-4/videos/train/purchase/ekyh7F0sE0u-a49_90__from_open_post_rev.mp4","2","purchase","1","0","ekyh7F0sE0u-a49_90__from_open_post_rev"
"train","train/purchase/ekyh7F0sE0u-a49_90__from_open_pre.mp4","/path/to/RetailCabinet-4/videos/train/purchase/ekyh7F0sE0u-a49_90__from_open_pre.mp4","2","purchase","1","0","ekyh7F0sE0u-a49_90__from_open_pre"
"train","train/purchase/eO2K8xvfj4.mp4","/path/to/RetailCabinet-4/videos/train/purchase/eO2K8xvfj4.mp4","2","purchase","1","0","eO2K8xvfj4"
"train","train/purchase/EX5J0T114a.mp4","/path/to/RetailCabinet-4/videos/train/purchase/EX5J0T114a.mp4","2","purchase","1","0","EX5J0T114a"
"train","train/purchase/F24389d10a7.mp4","/path/to/RetailCabinet-4/videos/train/purchase/F24389d10a7.mp4","2","purchase","1","0","F24389d10a7"
"train","train/purchase/f849J2692x2.mp4","/path/to/RetailCabinet-4/videos/train/purchase/f849J2692x2.mp4","2","purchase","1","0","f849J2692x2"
"train","train/purchase/F8Hl8G21S85.mp4","/path/to/RetailCabinet-4/videos/train/purchase/F8Hl8G21S85.mp4","2","purchase","1","0","F8Hl8G21S85"
"train","train/purchase/F92392fbm6-a0_60__from_putback_inside.mp4","/path/to/RetailCabinet-4/videos/train/purchase/F92392fbm6-a0_60__from_putback_inside.mp4","2","purchase","1","0","F92392fbm6-a0_60__from_putback_inside"
"train","train/purchase/fA538f0D027-a0_67__from_putback_inside.mp4","/path/to/RetailCabinet-4/videos/train/purchase/fA538f0D027-a0_67__from_putback_inside.mp4","2","purchase","1","0","fA538f0D027-a0_67__from_putback_inside"
"train","train/purchase/fiz65m5E8K.mp4","/path/to/RetailCabinet-4/videos/train/purchase/fiz65m5E8K.mp4","2","purchase","1","0","fiz65m5E8K"
"train","train/purchase/fj49jUn4KB.mp4","/path/to/RetailCabinet-4/videos/train/purchase/fj49jUn4KB.mp4","2","purchase","1","0","fj49jUn4KB"
"train","train/purchase/G165x67Efd.mp4","/path/to/RetailCabinet-4/videos/train/purchase/G165x67Efd.mp4","2","purchase","1","0","G165x67Efd"
"train","train/purchase/G17h20131m-b51_148__from_open_post_rev.mp4","/path/to/RetailCabinet-4/videos/train/purchase/G17h20131m-b51_148__from_open_post_rev.mp4","2","purchase","1","0","G17h20131m-b51_148__from_open_post_rev"
"train","train/purchase/G17h20131m-b51_148__from_open_pre.mp4","/path/to/RetailCabinet-4/videos/train/purchase/G17h20131m-b51_148__from_open_pre.mp4","2","purchase","1","0","G17h20131m-b51_148__from_open_pre"
"train","train/purchase/g1L966585cu.mp4","/path/to/RetailCabinet-4/videos/train/purchase/g1L966585cu.mp4","2","purchase","1","0","g1L966585cu"
"train","train/purchase/g1pj19E0SSD-a51_70-b71_148__from_drink_post_b_rev.mp4","/path/to/RetailCabinet-4/videos/train/purchase/g1pj19E0SSD-a51_70-b71_148__from_drink_post_b_rev.mp4","2","purchase","1","0","g1pj19E0SSD-a51_70-b71_148__from_drink_post_b_rev"
"train","train/purchase/g1pj19E0SSD-a51_70-b71_148__from_drink_pre_a.mp4","/path/to/RetailCabinet-4/videos/train/purchase/g1pj19E0SSD-a51_70-b71_148__from_drink_pre_a.mp4","2","purchase","1","0","g1pj19E0SSD-a51_70-b71_148__from_drink_pre_a"
"train","train/purchase/G22ccH95o5j-a59_114__from_open_post_rev.mp4","/path/to/RetailCabinet-4/videos/train/purchase/G22ccH95o5j-a59_114__from_open_post_rev.mp4","2","purchase","1","0","G22ccH95o5j-a59_114__from_open_post_rev"
"train","train/purchase/G22ccH95o5j-a59_114__from_open_pre.mp4","/path/to/RetailCabinet-4/videos/train/purchase/G22ccH95o5j-a59_114__from_open_pre.mp4","2","purchase","1","0","G22ccH95o5j-a59_114__from_open_pre"
"train","train/purchase/G30191V136s-a0_71__from_putback_inside.mp4","/path/to/RetailCabinet-4/videos/train/purchase/G30191V136s-a0_71__from_putback_inside.mp4","2","purchase","1","0","G30191V136s-a0_71__from_putback_inside"
"train","train/purchase/g5dDu6eivu-b49_105__from_open_post_rev.mp4","/path/to/RetailCabinet-4/videos/train/purchase/g5dDu6eivu-b49_105__from_open_post_rev.mp4","2","purchase","1","0","g5dDu6eivu-b49_105__from_open_post_rev"
"train","train/purchase/g5dDu6eivu-b49_105__from_open_pre.mp4","/path/to/RetailCabinet-4/videos/train/purchase/g5dDu6eivu-b49_105__from_open_pre.mp4","2","purchase","1","0","g5dDu6eivu-b49_105__from_open_pre"
"train","train/purchase/G6191657339.mp4","/path/to/RetailCabinet-4/videos/train/purchase/G6191657339.mp4","2","purchase","1","0","G6191657339"
"train","train/purchase/g8n190J9M1-a57_118__from_open_post_rev.mp4","/path/to/RetailCabinet-4/videos/train/purchase/g8n190J9M1-a57_118__from_open_post_rev.mp4","2","purchase","1","0","g8n190J9M1-a57_118__from_open_post_rev"
"train","train/purchase/g8n190J9M1-a57_118__from_open_pre.mp4","/path/to/RetailCabinet-4/videos/train/purchase/g8n190J9M1-a57_118__from_open_pre.mp4","2","purchase","1","0","g8n190J9M1-a57_118__from_open_pre"
"train","train/purchase/G8TJX6f3MOI-b0_67__from_putback_inside.mp4","/path/to/RetailCabinet-4/videos/train/purchase/G8TJX6f3MOI-b0_67__from_putback_inside.mp4","2","purchase","1","0","G8TJX6f3MOI-b0_67__from_putback_inside"
"train","train/purchase/Gau730O1X3-a0_76__from_putback_inside.mp4","/path/to/RetailCabinet-4/videos/train/purchase/Gau730O1X3-a0_76__from_putback_inside.mp4","2","purchase","1","0","Gau730O1X3-a0_76__from_putback_inside"
"train","train/purchase/Gc75zHu7E7.mp4","/path/to/RetailCabinet-4/videos/train/purchase/Gc75zHu7E7.mp4","2","purchase","1","0","Gc75zHu7E7"
"train","train/purchase/GtbSq63U89-a55_75-b76_152__from_drink_post_b_rev.mp4","/path/to/RetailCabinet-4/videos/train/purchase/GtbSq63U89-a55_75-b76_152__from_drink_post_b_rev.mp4","2","purchase","1","0","GtbSq63U89-a55_75-b76_152__from_drink_post_b_rev"
"train","train/purchase/GtbSq63U89-a55_75-b76_152__from_drink_pre_a.mp4","/path/to/RetailCabinet-4/videos/train/purchase/GtbSq63U89-a55_75-b76_152__from_drink_pre_a.mp4","2","purchase","1","0","GtbSq63U89-a55_75-b76_152__from_drink_pre_a"
"train","train/purchase/gti3ARKzjBk.mp4","/path/to/RetailCabinet-4/videos/train/purchase/gti3ARKzjBk.mp4","2","purchase","1","0","gti3ARKzjBk"
"train","train/purchase/gxqM89PT4b-b0_64__from_putback_inside.mp4","/path/to/RetailCabinet-4/videos/train/purchase/gxqM89PT4b-b0_64__from_putback_inside.mp4","2","purchase","1","0","gxqM89PT4b-b0_64__from_putback_inside"
"train","train/purchase/GXX06jzXk0.mp4","/path/to/RetailCabinet-4/videos/train/purchase/GXX06jzXk0.mp4","2","purchase","1","0","GXX06jzXk0"
